origin,destination.ziekenhuis_naam,destination.volledig_adres,destination.ziekenhuis,destination.geom,id,rank,section,departure,arrival,type,mode,distance,duration,duration_base,consumption,tolls
25105A202,CHIREC - HOPITAL SARE,"RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","CHIREC - HOPITAL SARE -- RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","c(4.36759047644878, 50.6844807)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:23:04Z,vehicle,car,15443,1384,1235,6.8085,0
25105A213,CHIREC - HOPITAL SARE,"RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","CHIREC - HOPITAL SARE -- RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","c(4.36759047644878, 50.6844807)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:21:13Z,vehicle,car,14293,1273,1146,6.3572,0
25105A222,CHIREC - HOPITAL SARE,"RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","CHIREC - HOPITAL SARE -- RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","c(4.36759047644878, 50.6844807)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:25:25Z,vehicle,car,16622,1525,1362,7.421,0
25105A271,CHIREC - HOPITAL SARE,"RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","CHIREC - HOPITAL SARE -- RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","c(4.36759047644878, 50.6844807)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:23:10Z,vehicle,car,15108,1390,1268,6.73,0
25105A301,CHIREC - HOPITAL SARE,"RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","CHIREC - HOPITAL SARE -- RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","c(4.36759047644878, 50.6844807)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:25:27Z,vehicle,car,16294,1527,1376,7.382,0
25105A312,CHIREC - HOPITAL SARE,"RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","CHIREC - HOPITAL SARE -- RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","c(4.36759047644878, 50.6844807)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:24:49Z,vehicle,car,15972,1489,1339,7.24,0
25105A322,CHIREC - HOPITAL SARE,"RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","CHIREC - HOPITAL SARE -- RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","c(4.36759047644878, 50.6844807)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:26:48Z,vehicle,car,16793,1608,1440,7.7458,0
25105A383,CHIREC - HOPITAL SARE,"RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","CHIREC - HOPITAL SARE -- RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","c(4.36759047644878, 50.6844807)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:25:42Z,vehicle,car,16219,1542,1382,7.5071,0
25105A394,CHIREC - HOPITAL SARE,"RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","CHIREC - HOPITAL SARE -- RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","c(4.36759047644878, 50.6844807)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:23:42Z,vehicle,car,21379,1422,1325,8.7229,0
25105B001,CHIREC - HOPITAL SARE,"RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","CHIREC - HOPITAL SARE -- RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","c(4.36759047644878, 50.6844807)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:23:44Z,vehicle,car,15895,1424,1288,7.1358,0
25105B072,CHIREC - HOPITAL SARE,"RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","CHIREC - HOPITAL SARE -- RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","c(4.36759047644878, 50.6844807)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:24:29Z,vehicle,car,16055,1469,1335,7.3727,0
25105B100,CHIREC - HOPITAL SARE,"RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","CHIREC - HOPITAL SARE -- RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","c(4.36759047644878, 50.6844807)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:21:47Z,vehicle,car,14826,1307,1175,6.3967,0
25105C00-,CHIREC - HOPITAL SARE,"RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","CHIREC - HOPITAL SARE -- RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","c(4.36759047644878, 50.6844807)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:21:11Z,vehicle,car,14129,1271,1139,6.3842,0
25105C010,CHIREC - HOPITAL SARE,"RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","CHIREC - HOPITAL SARE -- RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","c(4.36759047644878, 50.6844807)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:21:51Z,vehicle,car,13977,1311,1196,6.2246,0
25105C02-,CHIREC - HOPITAL SARE,"RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","CHIREC - HOPITAL SARE -- RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","c(4.36759047644878, 50.6844807)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:20:49Z,vehicle,car,13562,1249,1134,6.0043,0
25105C03-,CHIREC - HOPITAL SARE,"RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","CHIREC - HOPITAL SARE -- RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","c(4.36759047644878, 50.6844807)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:18:07Z,vehicle,car,12390,1087,975,5.5679,0
25105C072,CHIREC - HOPITAL SARE,"RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","CHIREC - HOPITAL SARE -- RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","c(4.36759047644878, 50.6844807)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:21:23Z,vehicle,car,14347,1283,1162,6.4798,0
25105C08-,CHIREC - HOPITAL SARE,"RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","CHIREC - HOPITAL SARE -- RUE WAYEZ 35, 1420, BRAINE-L'ALLEUD","c(4.36759047644878, 50.6844807)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:21:25Z,vehicle,car,13793,1285,1170,6.0816,0
