origin,destination.ziekenhuis_naam,destination.volledig_adres,destination.ziekenhuis,destination.geom,id,rank,section,departure,arrival,type,mode,distance,duration,duration_base,consumption,tolls
84077A010,VIVALIA,"RUE DES DEPORTES 137, 6700, ARLON","VIVALIA -- RUE DES DEPORTES 137, 6700, ARLON","c(5.82014799017433, 49.67737175)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:33:59Z,vehicle,car,52334,2039,2007,21.7062,0
84077A021,VIVALIA,"RUE DES DEPORTES 137, 6700, ARLON","VIVALIA -- RUE DES DEPORTES 137, 6700, ARLON","c(5.82014799017433, 49.67737175)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:33:11Z,vehicle,car,53233,1991,1951,21.7295,0
84077A032,VIVALIA,"RUE DES DEPORTES 137, 6700, ARLON","VIVALIA -- RUE DES DEPORTES 137, 6700, ARLON","c(5.82014799017433, 49.67737175)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:34:06Z,vehicle,car,53910,2046,2000,22.1153,0
84077A042,VIVALIA,"RUE DES DEPORTES 137, 6700, ARLON","VIVALIA -- RUE DES DEPORTES 137, 6700, ARLON","c(5.82014799017433, 49.67737175)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:34:59Z,vehicle,car,54197,2099,2052,22.2758,0
84077A073,VIVALIA,"RUE DES DEPORTES 137, 6700, ARLON","VIVALIA -- RUE DES DEPORTES 137, 6700, ARLON","c(5.82014799017433, 49.67737175)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:36:35Z,vehicle,car,59153,2195,2166,24.4963,0
84077A091,VIVALIA,"RUE DES DEPORTES 137, 6700, ARLON","VIVALIA -- RUE DES DEPORTES 137, 6700, ARLON","c(5.82014799017433, 49.67737175)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:33:31Z,vehicle,car,52186,2011,1974,21.6429,0
84077A10-,VIVALIA,"RUE DES DEPORTES 137, 6700, ARLON","VIVALIA -- RUE DES DEPORTES 137, 6700, ARLON","c(5.82014799017433, 49.67737175)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:35:08Z,vehicle,car,54378,2108,2046,22.3043,0
84077A110,VIVALIA,"RUE DES DEPORTES 137, 6700, ARLON","VIVALIA -- RUE DES DEPORTES 137, 6700, ARLON","c(5.82014799017433, 49.67737175)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:36:25Z,vehicle,car,55006,2185,2116,22.6284,0
84077A120,VIVALIA,"RUE DES DEPORTES 137, 6700, ARLON","VIVALIA -- RUE DES DEPORTES 137, 6700, ARLON","c(5.82014799017433, 49.67737175)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:36:34Z,vehicle,car,55405,2194,2126,22.8206,0
84077A172,VIVALIA,"RUE DES DEPORTES 137, 6700, ARLON","VIVALIA -- RUE DES DEPORTES 137, 6700, ARLON","c(5.82014799017433, 49.67737175)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:34:51Z,vehicle,car,52613,2091,2057,21.8413,0
