origin,destination.ziekenhuis_naam,destination.volledig_adres,destination.ziekenhuis,destination.geom,id,rank,section,departure,arrival,type,mode,distance,duration,duration_base,consumption,tolls
53084G01-,CHU HELORA - HOPITAL DE MONS,"BOULEVARD KENNEDY 2, 7000, MONS","CHU HELORA - HOPITAL DE MONS -- BOULEVARD KENNEDY 2, 7000, MONS","c(3.96256361115448, 50.45732925)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:16:12Z,vehicle,car,13750,972,907,4.7494,0
53084G09-,CHU HELORA - HOPITAL DE MONS,"BOULEVARD KENNEDY 2, 7000, MONS","CHU HELORA - HOPITAL DE MONS -- BOULEVARD KENNEDY 2, 7000, MONS","c(3.96256361115448, 50.45732925)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:16:02Z,vehicle,car,14345,962,900,4.8049,0
53084H090,CHU HELORA - HOPITAL DE MONS,"BOULEVARD KENNEDY 2, 7000, MONS","CHU HELORA - HOPITAL DE MONS -- BOULEVARD KENNEDY 2, 7000, MONS","c(3.96256361115448, 50.45732925)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:13:56Z,vehicle,car,10423,836,780,3.8381,0
55022A07-,CHU HELORA - HOPITAL DE MONS,"BOULEVARD KENNEDY 2, 7000, MONS","CHU HELORA - HOPITAL DE MONS -- BOULEVARD KENNEDY 2, 7000, MONS","c(3.96256361115448, 50.45732925)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:21:18Z,vehicle,car,18509,1278,1185,7.3092,0
55022A11-,CHU HELORA - HOPITAL DE MONS,"BOULEVARD KENNEDY 2, 7000, MONS","CHU HELORA - HOPITAL DE MONS -- BOULEVARD KENNEDY 2, 7000, MONS","c(3.96256361115448, 50.45732925)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:21:53Z,vehicle,car,18576,1313,1212,7.4306,0
55022A132,CHU HELORA - HOPITAL DE MONS,"BOULEVARD KENNEDY 2, 7000, MONS","CHU HELORA - HOPITAL DE MONS -- BOULEVARD KENNEDY 2, 7000, MONS","c(3.96256361115448, 50.45732925)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:23:37Z,vehicle,car,22564,1417,1336,8.771,0
55022A19-,CHU HELORA - HOPITAL DE MONS,"BOULEVARD KENNEDY 2, 7000, MONS","CHU HELORA - HOPITAL DE MONS -- BOULEVARD KENNEDY 2, 7000, MONS","c(3.96256361115448, 50.45732925)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:21:46Z,vehicle,car,18286,1306,1224,7.3304,0
55022A20-,CHU HELORA - HOPITAL DE MONS,"BOULEVARD KENNEDY 2, 7000, MONS","CHU HELORA - HOPITAL DE MONS -- BOULEVARD KENNEDY 2, 7000, MONS","c(3.96256361115448, 50.45732925)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:19:32Z,vehicle,car,17520,1172,1086,6.9439,0
55022C00-,CHU HELORA - HOPITAL DE MONS,"BOULEVARD KENNEDY 2, 7000, MONS","CHU HELORA - HOPITAL DE MONS -- BOULEVARD KENNEDY 2, 7000, MONS","c(3.96256361115448, 50.45732925)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:22:15Z,vehicle,car,18969,1335,1256,7.054,0
55022C091,CHU HELORA - HOPITAL DE MONS,"BOULEVARD KENNEDY 2, 7000, MONS","CHU HELORA - HOPITAL DE MONS -- BOULEVARD KENNEDY 2, 7000, MONS","c(3.96256361115448, 50.45732925)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:20:10Z,vehicle,car,18097,1210,1137,6.418,0
