origin,destination.ziekenhuis_naam,destination.volledig_adres,destination.ziekenhuis,destination.geom,id,rank,section,departure,arrival,type,mode,distance,duration,duration_base,consumption,tolls
53070E01-,CENTRE HOSPITALIER EPICURA,"RUE DE MONS 63, 7301, HORNU","CENTRE HOSPITALIER EPICURA -- RUE DE MONS 63, 7301, HORNU","c(3.83094154308001, 50.43611645)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:14:00Z,vehicle,car,10695,840,769,3.9064,0
53070E02-,CENTRE HOSPITALIER EPICURA,"RUE DE MONS 63, 7301, HORNU","CENTRE HOSPITALIER EPICURA -- RUE DE MONS 63, 7301, HORNU","c(3.83094154308001, 50.43611645)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:10:55Z,vehicle,car,11828,655,626,4.5855,0
53070E072,CENTRE HOSPITALIER EPICURA,"RUE DE MONS 63, 7301, HORNU","CENTRE HOSPITALIER EPICURA -- RUE DE MONS 63, 7301, HORNU","c(3.83094154308001, 50.43611645)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:11:11Z,vehicle,car,8650,671,611,3.255,0
53070E082,CENTRE HOSPITALIER EPICURA,"RUE DE MONS 63, 7301, HORNU","CENTRE HOSPITALIER EPICURA -- RUE DE MONS 63, 7301, HORNU","c(3.83094154308001, 50.43611645)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:11:02Z,vehicle,car,11473,662,636,4.5277,0
53070E091,CENTRE HOSPITALIER EPICURA,"RUE DE MONS 63, 7301, HORNU","CENTRE HOSPITALIER EPICURA -- RUE DE MONS 63, 7301, HORNU","c(3.83094154308001, 50.43611645)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:13:39Z,vehicle,car,10387,819,748,3.8322,0
53070E100,CENTRE HOSPITALIER EPICURA,"RUE DE MONS 63, 7301, HORNU","CENTRE HOSPITALIER EPICURA -- RUE DE MONS 63, 7301, HORNU","c(3.83094154308001, 50.43611645)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:11:50Z,vehicle,car,7429,710,619,3.2487,0
53070E110,CENTRE HOSPITALIER EPICURA,"RUE DE MONS 63, 7301, HORNU","CENTRE HOSPITALIER EPICURA -- RUE DE MONS 63, 7301, HORNU","c(3.83094154308001, 50.43611645)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:10:58Z,vehicle,car,11805,658,629,4.5984,0
53070E181,CENTRE HOSPITALIER EPICURA,"RUE DE MONS 63, 7301, HORNU","CENTRE HOSPITALIER EPICURA -- RUE DE MONS 63, 7301, HORNU","c(3.83094154308001, 50.43611645)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:10:23Z,vehicle,car,7957,623,567,2.9969,0
53070F00-,CENTRE HOSPITALIER EPICURA,"RUE DE MONS 63, 7301, HORNU","CENTRE HOSPITALIER EPICURA -- RUE DE MONS 63, 7301, HORNU","c(3.83094154308001, 50.43611645)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:14:27Z,vehicle,car,10793,867,802,4.0988,0
53070F010,CENTRE HOSPITALIER EPICURA,"RUE DE MONS 63, 7301, HORNU","CENTRE HOSPITALIER EPICURA -- RUE DE MONS 63, 7301, HORNU","c(3.83094154308001, 50.43611645)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:16:05Z,vehicle,car,12228,965,882,4.513,0
53070F08-,CENTRE HOSPITALIER EPICURA,"RUE DE MONS 63, 7301, HORNU","CENTRE HOSPITALIER EPICURA -- RUE DE MONS 63, 7301, HORNU","c(3.83094154308001, 50.43611645)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:19:34Z,vehicle,car,14138,1174,1075,5.288,0
