origin,destination.ziekenhuis_naam,destination.volledig_adres,destination.ziekenhuis,destination.geom,id,rank,section,departure,arrival,type,mode,distance,duration,duration_base,consumption,tolls
62108A01-,GROUPE SANTE CHC,"Boulevard Patience et Beaujonc 2, 4000 Luik","GROUPE SANTE CHC -- Boulevard Patience et Beaujonc 2, 4000 Luik","c(5.5347533152272, 50.6481905)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:17:52Z,vehicle,car,23861,1072,1057,9.7038,0
62108A020,GROUPE SANTE CHC,"Boulevard Patience et Beaujonc 2, 4000 Luik","GROUPE SANTE CHC -- Boulevard Patience et Beaujonc 2, 4000 Luik","c(5.5347533152272, 50.6481905)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:18:14Z,vehicle,car,23716,1094,1075,9.8014,0
62108A031,GROUPE SANTE CHC,"Boulevard Patience et Beaujonc 2, 4000 Luik","GROUPE SANTE CHC -- Boulevard Patience et Beaujonc 2, 4000 Luik","c(5.5347533152272, 50.6481905)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:20:34Z,vehicle,car,26482,1234,1201,10.7249,0
62108A082,GROUPE SANTE CHC,"Boulevard Patience et Beaujonc 2, 4000 Luik","GROUPE SANTE CHC -- Boulevard Patience et Beaujonc 2, 4000 Luik","c(5.5347533152272, 50.6481905)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:18:27Z,vehicle,car,25711,1107,1094,10.3471,0
62108A100,GROUPE SANTE CHC,"Boulevard Patience et Beaujonc 2, 4000 Luik","GROUPE SANTE CHC -- Boulevard Patience et Beaujonc 2, 4000 Luik","c(5.5347533152272, 50.6481905)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:18:59Z,vehicle,car,24371,1139,1118,9.802,0
62108A112,GROUPE SANTE CHC,"Boulevard Patience et Beaujonc 2, 4000 Luik","GROUPE SANTE CHC -- Boulevard Patience et Beaujonc 2, 4000 Luik","c(5.5347533152272, 50.6481905)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:19:54Z,vehicle,car,25042,1194,1169,10.1039,0
62108A180,GROUPE SANTE CHC,"Boulevard Patience et Beaujonc 2, 4000 Luik","GROUPE SANTE CHC -- Boulevard Patience et Beaujonc 2, 4000 Luik","c(5.5347533152272, 50.6481905)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:18:29Z,vehicle,car,24470,1109,1089,9.7737,0
62108A191,GROUPE SANTE CHC,"Boulevard Patience et Beaujonc 2, 4000 Luik","GROUPE SANTE CHC -- Boulevard Patience et Beaujonc 2, 4000 Luik","c(5.5347533152272, 50.6481905)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:23:02Z,vehicle,car,26879,1382,1347,11.0445,0
62108A212,GROUPE SANTE CHC,"Boulevard Patience et Beaujonc 2, 4000 Luik","GROUPE SANTE CHC -- Boulevard Patience et Beaujonc 2, 4000 Luik","c(5.5347533152272, 50.6481905)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:20:05Z,vehicle,car,26683,1205,1177,10.8331,0
62108A222,GROUPE SANTE CHC,"Boulevard Patience et Beaujonc 2, 4000 Luik","GROUPE SANTE CHC -- Boulevard Patience et Beaujonc 2, 4000 Luik","c(5.5347533152272, 50.6481905)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:20:59Z,vehicle,car,26636,1259,1242,10.9221,0
